ticker,name,logoid,close,volume|5,Value.Traded|5,average_volume_10d_calc|5,MACD.hist,KltChnl.lower,KltChnl.upper,BB.lower,BB.upper,ATR,SMA20,KltChnl.lower|1,KltChnl.upper|1,BB.lower|1,BB.upper|1,ATR|1,SMA20|1,KltChnl.lower|5,KltChnl.upper|5,BB.lower|5,BB.upper|5,ATR|5,SMA20|5,KltChnl.lower|15,KltChnl.upper|15,BB.lower|15,BB.upper|15,ATR|15,SMA20|15,KltChnl.lower|30,KltChnl.upper|30,BB.lower|30,BB.upper|30,ATR|30,SMA20|30,KltChnl.lower|60,KltChnl.upper|60,BB.lower|60,BB.upper|60,ATR|60,SMA20|60,KltChnl.lower|120,KltChnl.upper|120,BB.lower|120,BB.upper|120,ATR|120,SMA20|120,KltChnl.lower|240,KltChnl.upper|240,BB.lower|240,BB.upper|240,ATR|240,SMA20|240,KltChnl.lower|1W,KltChnl.upper|1W,BB.lower|1W,BB.upper|1W,ATR|1W,SMA20|1W,KltChnl.lower|1M,KltChnl.upper|1M,BB.lower|1M,BB.upper|1M,ATR|1M,SMA20|1M,fired_timeframe,previous_volatility,current_volatility,volatility_increased,encodedTicker,URL,logo,rvol,momentum,SqueezeCount,highest_tf,squeeze_strength,HeatmapScore
NSE:SAMMAANCAP,SAMMAANCAP,indiabulls,150.55,5,752.8499999999999,1506446.4,0.41961001821519295,125.30089291544313,147.99248238711363,131.12659968210016,145.09340031789975,5.42712112268913,138.10999999999996,150.26613162058052,151.50022327659573,150.532050381173,151.58894961882783,0.3066902556861885,151.06050000000042,147.62806268197392,150.8625350891798,147.40732010774897,151.70867989225232,0.862262509035431,149.55800000000065,141.51966612203174,148.30529225266,130.87491726234143,155.22908273765873,1.6061056265473252,143.05200000000008,137.58166858182432,146.42582099632943,129.4841468055847,150.82685319441535,2.0194574443635873,140.15550000000002,135.16942902497743,145.98069999969022,129.10667884243082,148.46432115756897,2.4858551074655795,138.7854999999999,133.55322911495415,145.968437449467,129.6604962099427,147.07450379005715,2.8608941653180797,138.36749999999992,129.37670953105942,147.63337419802838,130.58158465761792,146.31841534238166,4.16810007837217,138.4499999999998,107.1557614251451,156.18500980654642,112.08484722446721,147.16915277553252,12.596653875605599,129.62699999999987,85.37064125967834,197.0818513611501,103.12552155926593,192.91547644073407,30.019671144687557,148.020499,4H,2.75231119807988,2.768581918546775,True,NSE%3ASAMMAANCAP,https://in.tradingview.com/chart/N8zfIJVK/?symbol=NSE%3ASAMMAANCAP,https://s3-symbol-logo.tradingview.com/indiabulls.svg,3.319069301104905e-06,Bullish,1,4H,FIRED,1.0000033190693012
NSE:NMDC,NMDC,nmdc,74.61,300,22383.0,472601.9,-0.23215117718848588,72.00296257890261,78.21445654719247,72.9354504108859,78.05254958911421,1.5518211210509187,75.49400000000006,74.64736720777559,74.96029034981503,74.58201196280224,74.99998803719843,0.08174615750479804,74.79100000000034,74.85751115393784,75.64257355378795,74.48158523100355,76.41741476899628,0.19773404629524632,75.44949999999992,74.73835013065272,76.22875709820559,74.5836082115175,76.26539178848266,0.3664865594345375,75.42450000000008,74.69646378741913,76.79190426839082,74.73960396477254,76.64639603522748,0.5021256258682406,75.69300000000001,74.66330764502943,77.38357315277521,74.4313154708067,78.08268452919303,0.6534515833779506,76.25699999999986,74.6721904938147,77.69820737872092,74.51596086993214,78.88603913006799,0.7372909773664063,76.70100000000006,73.85958015256179,78.42154536184424,74.52557365073473,78.44942634926544,1.1000723896982625,76.48750000000008,64.56330077427033,79.06290036056042,66.56565059630337,76.66534940369657,3.9127590330123176,71.61549999999997,48.24387650556159,88.12487956821903,59.75139065771853,86.91586444228147,9.87855195801074,73.33362755,Monthly,13.231384888843747,13.240251920668463,True,NSE%3ANMDC,https://in.tradingview.com/chart/N8zfIJVK/?symbol=NSE%3ANMDC,https://s3-symbol-logo.tradingview.com/nmdc.svg,0.0006347837365867551,Bearish,1,Monthly,FIRED,-1.0006347837365868
NSE:MRPL,MRPL,mangalore-ref-and-pet,133.25,50,6662.5,229021.1,0.543974906022347,120.76894723701827,136.26638826565755,124.06101818414508,132.03498181585493,3.7857240746189373,128.048,133.22146305862705,134.3583273299101,132.94376396942312,134.84523603057693,0.3069424829539712,133.89450000000002,131.53835182054618,135.51473866467072,132.00668212545858,136.25631787454145,0.992478119386333,134.13150000000002,128.08756903621025,134.76233969803826,124.84838836645109,136.04361163354884,1.4853732309410705,130.44599999999997,126.62132345172321,134.349876260632,125.3467851411121,134.42621485888793,1.6786451069911303,129.8865,125.67491830961127,134.1235259396202,125.38588506916024,133.1711149308401,1.8528507948851358,129.27850000000018,124.89652254822188,134.54975894678424,125.75062337694334,132.82637662305672,2.1316741044526877,129.28850000000003,122.87726880805981,135.3245247334282,126.29342394537639,132.52257605462358,2.80858707631127,129.408,112.56000444524025,151.2108127647871,116.44782589888521,152.58217410111482,10.49058087337689,134.51500000000001,81.19901447277903,200.7310339049269,82.97657342531076,251.76942457468922,30.120907700346343,167.372999,4H,2.1060191034127698,2.1077576557683075,True,NSE%3AMRPL,https://in.tradingview.com/chart/N8zfIJVK/?symbol=NSE%3AMRPL,https://s3-symbol-logo.tradingview.com/mangalore-ref-and-pet.svg,0.00021832049536047116,Bullish,1,4H,FIRED,1.0002183204953605
NSE:BAJFINANCE,BAJFINANCE,bajaj-finance,982.5,2,1966.1,51743.6,-1.9392673323336247,936.8477787838093,1018.818473751444,898.7410204318453,1055.713979568154,20.32204392692853,977.2274999999996,981.4861031404033,984.7874636653274,981.6569894101742,984.5830105898287,0.7969312292905545,983.1200000000015,982.8683884837602,989.4854734658696,980.5110787113033,993.418921288697,1.769456660398688,986.9650000000001,983.1172156707388,997.9368452886002,980.0547350269168,999.585264973084,3.8185467466055907,989.8200000000004,984.9329201770641,1007.1905509457807,978.7804067964021,1012.5345932035973,5.5856402730484165,995.6574999999997,986.6334489028163,1015.9801402342512,974.5727522490926,1040.1822477509072,7.3174169940379254,1007.3774999999999,985.1755062053363,1021.0838664810518,978.5358634502699,1044.7591365497296,8.921051775216196,1011.6474999999998,970.85813754927,1026.930720995278,979.6094203638091,1034.2455796361887,13.640298122308398,1006.9274999999989,831.0749228197185,1020.8118398316342,849.4867120655871,1007.1782879344131,47.79684663299963,928.3325000000001,618.292264062562,1010.575840757469,572.0409540310366,992.285545968964,94.67533424514282,782.1632500000003,1m,0.0777802359302019,0.08111259331201572,True,NSE%3ABAJFINANCE,https://in.tradingview.com/chart/N8zfIJVK/?symbol=NSE%3ABAJFINANCE,https://s3-symbol-logo.tradingview.com/bajaj-finance.svg,3.865212316112524e-05,Bearish,1,1m,FIRED,-1.0000386521231612
NSE:RELIANCE,RELIANCE,reliance-industrial-infrastructure,1378.7,1,1378.6,71177.4,-0.9166974845067815,1355.829707183331,1420.8360588341582,1355.1908738899706,1416.4391261100272,17.29055878190037,1385.814999999999,1381.6534786293798,1385.1349597129763,1378.1440846814594,1391.1459153185433,0.8031038219823602,1384.6450000000013,1379.8217369213492,1387.6274622445933,1379.2798915193218,1389.4201084806743,1.9164873881852087,1384.349999999998,1373.7199609155332,1389.172276724507,1372.4426396473878,1388.9573603526142,3.7461253371629284,1380.700000000001,1369.2123053266832,1390.5625567435673,1368.108061209136,1387.4519387908686,5.1323062445381895,1377.7800000000022,1367.1353391135353,1394.5117262516333,1368.822631104938,1387.557368895063,6.666500151286447,1378.1900000000005,1367.7906541406733,1400.3062479800137,1369.9136889346037,1395.066311065395,8.01306346441442,1382.4899999999993,1365.1113757043568,1411.5151821817662,1367.5126084325575,1424.2873915674422,11.657345889703805,1395.8999999999999,1297.465977171148,1485.7243856271925,1322.4296062353164,1520.2003937646841,50.340723745308495,1421.3150000000003,1100.8350580050549,1603.703834149206,1191.9245958009694,1601.4429141990315,123.9204498139446,1396.6837550000005,1H,0.47825029585626355,0.48353522530546506,True,NSE%3ARELIANCE,https://in.tradingview.com/chart/N8zfIJVK/?symbol=NSE%3ARELIANCE,https://s3-symbol-logo.tradingview.com/reliance-industrial-infrastructure.svg,1.4049403321840922e-05,Bearish,1,1H,FIRED,-1.0000140494033218
NSE:SPLPETRO,SPLPETRO,supreme-petrochem-ltd,961.0,87,83624.40000000001,168968.3,13.249335144205187,770.9796434661813,897.0130814568337,724.8560794244664,910.0289205755365,29.66120266698729,817.4425000000015,960.0405841834207,974.1389007104493,962.722983587056,976.7970164129438,3.609145591436407,969.7599999999999,933.7295890266176,973.6749983832891,943.7318269990325,974.7781730009636,9.870727436553896,959.2549999999981,887.9019640270758,953.3079633654295,822.4974594729849,992.1375405270146,14.280248020726185,907.3174999999998,865.930766778892,935.2520900353715,811.8263340293581,965.2136659706387,14.786877884746113,888.5199999999984,848.8750033313341,926.5749362844609,808.2904106361732,947.8295893638272,16.48233896190972,878.0600000000002,832.6861125540225,916.1245005828263,808.9802861353968,931.2997138646034,18.00275343072291,870.1400000000001,799.6570203559822,900.5999496952438,769.4815024690278,915.6934975309726,22.248302780602103,842.5875000000002,668.2810071202632,920.8935105913083,677.7326815883141,916.8723184116855,62.20773614941361,797.3024999999998,438.8416540054915,984.1863165950757,524.1391990430536,944.8708049569461,126.26460299082635,734.5050019999999,Weekly,6.412507591940378,6.47322956809715,True,NSE%3ASPLPETRO,https://in.tradingview.com/chart/N8zfIJVK/?symbol=NSE%3ASPLPETRO,https://s3-symbol-logo.tradingview.com/supreme-petrochem-ltd.svg,0.0005148894792691884,Bullish,1,Weekly,FIRED,1.0005148894792693
NSE:BPCL,BPCL,bharat-petroleum,334.9,5,1674.5,76443.3,1.537324515187601,308.9665931150355,339.203701408861,308.23049476175686,334.90950523824233,7.396670976989548,321.5699999999996,334.803267486584,335.69114261869606,334.7543657971908,335.73063420280965,0.2469083540738835,335.24250000000023,333.29561838443334,336.55038280441323,333.8507055300383,338.2792944699625,0.8839543557708655,336.0650000000004,327.80867809278055,335.0548988485605,318.8500689974705,340.5899310025298,1.7468747603230097,329.72000000000014,324.9673391026611,334.5921129014197,318.5532710380417,337.23672896195893,2.264938254202788,327.8950000000003,323.18893034299015,335.1773345468929,321.6765511197763,335.87844888022397,2.8752280049308068,328.77750000000015,320.9238086650851,336.34317197697254,322.492255397556,335.47274460244415,3.6790277514508523,328.9825000000001,315.8470050965037,337.5612696696385,316.95395284661237,336.3110471533875,5.119335831889217,326.63249999999994,287.66046438496136,351.0267455628403,301.41927588995605,346.53572411004455,16.57065604716499,323.9775000000003,217.14239604665505,372.4101890023738,249.45690186398784,371.27009563601206,38.11783011572844,310.36349874999996,2H,1.0977257202598396,1.0985451631683645,True,NSE%3ABPCL,https://in.tradingview.com/chart/N8zfIJVK/?symbol=NSE%3ABPCL,https://s3-symbol-logo.tradingview.com/bharat-petroleum.svg,6.54079559621314e-05,Bullish,1,2H,FIRED,1.000065407955962
NSE:VASCONEQ,VASCONEQ,vascon-engineers-ltd,63.03,99,6242.9400000000005,395250.0,0.05831489474354967,51.95267169090594,65.85293083800535,49.90582121570021,66.86917878429963,3.2683715964480986,58.38749999999992,62.8199150807247,63.51701298945511,62.860300163801796,63.409699836198115,0.1816482678811649,63.134999999999955,62.12062506050828,64.04793862845445,62.235324671783125,64.57967532821655,0.5230218895598515,63.407499999999835,59.74617651972614,63.56634971405568,55.078856348794034,66.61214365120597,0.9003763615333868,60.8455,58.34024014511666,63.49196840576874,55.469211315717274,64.59278868428258,1.1580025441398603,60.03099999999993,57.988096872385576,63.91458662982641,56.92300270459521,64.77999729540475,1.344276693538869,60.85149999999999,57.56403101068258,64.33956643047341,58.068221246630905,64.70877875336888,1.5786184179804992,61.38849999999989,55.16131563947103,64.8644884448913,55.25733014611701,65.99466985388302,2.249099047291337,60.62600000000002,41.0439920843676,66.63690817227348,45.10877475903981,62.64022524096017,6.2397318759346705,53.87449999999999,27.432208329284556,79.67584889334955,33.363243939179114,81.9667562608209,12.880561030457361,57.66500010000001,Weekly,9.84806167287669,9.899622205195415,True,NSE%3AVASCONEQ,https://in.tradingview.com/chart/N8zfIJVK/?symbol=NSE%3AVASCONEQ,https://s3-symbol-logo.tradingview.com/vascon-engineers-ltd.svg,0.0002504743833017078,Bullish,1,Weekly,FIRED,1.0002504743833016
